"State","District","Date","Year","Month","Avg_smlvl_at15cm","Agency_name"
"Tamil Nadu","Kanniyakumari","2023-11-06","2023","11","26.4030228478","NRSC VIC MODEL"
"Tamil Nadu","Kanniyakumari","2023-11-07","2023","11","28.9214541748","NRSC VIC MODEL"
"Tamil Nadu","Kanniyakumari","2023-11-08","2023","11","26.9704819882","NRSC VIC MODEL"
"Tamil Nadu","Kanniyakumari","2023-11-09","2023","11","28.1169382183","NRSC VIC MODEL"
"Tamil Nadu","Kanniyakumari","2023-11-10","2023","11","27.9262384342","NRSC VIC MODEL"
"Tamil Nadu","Kanniyakumari","2023-11-11","2023","11","26.7936447108","NRSC VIC MODEL"
"Tamil Nadu","Kanniyakumari","2023-11-12","2023","11","25.545966684","NRSC VIC MODEL"
"Tamil Nadu","Kanniyakumari","2023-11-13","2023","11","24.5029919717","NRSC VIC MODEL"
"Tamil Nadu","Kanniyakumari","2023-11-14","2023","11","23.7306600652","NRSC VIC MODEL"
"Tamil Nadu","Kanniyakumari","2023-11-15","2023","11","23.4333593447","NRSC VIC MODEL"
"Tamil Nadu","Kanniyakumari","2023-11-16","2023","11","24.0959645296","NRSC VIC MODEL"
"Tamil Nadu","Kanniyakumari","2023-11-17","2023","11","24.7423941856","NRSC VIC MODEL"
"Tamil Nadu","Kanniyakumari","2023-11-18","2023","11","23.7325289703","NRSC VIC MODEL"
"Tamil Nadu","Kanniyakumari","2023-11-19","2023","11","23.751319314","NRSC VIC MODEL"
"Tamil Nadu","Kanniyakumari","2023-11-20","2023","11","25.4918574851","NRSC VIC MODEL"
"Tamil Nadu","Kanniyakumari","2023-11-21","2023","11","24.0931107861","NRSC VIC MODEL"
"Tamil Nadu","Kanniyakumari","2023-11-04","2023","11","27.8612716313","NRSC VIC MODEL"
"Tamil Nadu","Kanniyakumari","2023-11-22","2023","11","24.6277124112","NRSC VIC MODEL"
"Tamil Nadu","Kanniyakumari","2023-11-23","2023","11","28.7064659902","NRSC VIC MODEL"
"Tamil Nadu","Kanniyakumari","2023-11-24","2023","11","26.616245853","NRSC VIC MODEL"
"Tamil Nadu","Kanniyakumari","2023-11-25","2023","11","25.5441658015","NRSC VIC MODEL"
"Tamil Nadu","Kanniyakumari","2023-11-26","2023","11","24.6283034024","NRSC VIC MODEL"
"Tamil Nadu","Kanniyakumari","2023-11-27","2023","11","23.7572577441","NRSC VIC MODEL"
"Tamil Nadu","Kanniyakumari","2023-11-28","2023","11","23.299766408","NRSC VIC MODEL"
"Tamil Nadu","Kanniyakumari","2023-11-29","2023","11","22.7091988256","NRSC VIC MODEL"
"Tamil Nadu","Kanniyakumari","2023-11-30","2023","11","23.303670388","NRSC VIC MODEL"
"Tamil Nadu","Karur","2023-11-01","2023","11","17.1696494107","NRSC VIC MODEL"
"Tamil Nadu","Karur","2023-11-02","2023","11","17.8144757965","NRSC VIC MODEL"
"Tamil Nadu","Karur","2023-11-03","2023","11","17.9528452896","NRSC VIC MODEL"
"Tamil Nadu","Karur","2023-11-05","2023","11","24.2982611525","NRSC VIC MODEL"
"Tamil Nadu","Karur","2023-11-06","2023","11","21.8788783502","NRSC VIC MODEL"
"Tamil Nadu","Karur","2023-11-04","2023","11","20.284601389","NRSC VIC MODEL"
"Tamil Nadu","Karur","2023-11-07","2023","11","23.7321617781","NRSC VIC MODEL"
"Tamil Nadu","Karur","2023-11-08","2023","11","24.7225696832","NRSC VIC MODEL"
"Tamil Nadu","Karur","2023-11-09","2023","11","23.6324665294","NRSC VIC MODEL"
"Tamil Nadu","Karur","2023-11-10","2023","11","23.0099280442","NRSC VIC MODEL"
"Tamil Nadu","Karur","2023-11-11","2023","11","21.8987527461","NRSC VIC MODEL"
"Tamil Nadu","Karur","2023-11-12","2023","11","20.9638170117","NRSC VIC MODEL"
"Tamil Nadu","Karur","2023-11-13","2023","11","20.155394469","NRSC VIC MODEL"
"Tamil Nadu","Karur","2023-11-14","2023","11","21.32127597","NRSC VIC MODEL"
"Tamil Nadu","Karur","2023-11-15","2023","11","20.7828599201","NRSC VIC MODEL"
"Tamil Nadu","Karur","2023-11-16","2023","11","19.9813693485","NRSC VIC MODEL"
"Tamil Nadu","Karur","2023-11-17","2023","11","19.3680675343","NRSC VIC MODEL"
"Tamil Nadu","Karur","2023-11-18","2023","11","18.7757419549","NRSC VIC MODEL"
"Tamil Nadu","Karur","2023-11-19","2023","11","18.252095003","NRSC VIC MODEL"
"Tamil Nadu","Karur","2023-11-20","2023","11","17.7209705448","NRSC VIC MODEL"
"Tamil Nadu","Karur","2023-11-21","2023","11","17.2055775715","NRSC VIC MODEL"
"Tamil Nadu","Karur","2023-11-22","2023","11","17.1735683561","NRSC VIC MODEL"
"Tamil Nadu","Karur","2023-11-23","2023","11","18.8726697919","NRSC VIC MODEL"
"Tamil Nadu","Karur","2023-11-24","2023","11","20.4019411519","NRSC VIC MODEL"
"Tamil Nadu","Karur","2023-11-25","2023","11","19.5400528537","NRSC VIC MODEL"
"Tamil Nadu","Karur","2023-11-26","2023","11","22.3109756044","NRSC VIC MODEL"
"Tamil Nadu","Karur","2023-11-27","2023","11","22.1743145775","NRSC VIC MODEL"
"Tamil Nadu","Karur","2023-11-28","2023","11","21.0806360365","NRSC VIC MODEL"
"Tamil Nadu","Karur","2023-11-29","2023","11","20.3973863875","NRSC VIC MODEL"
"Tamil Nadu","Karur","2023-11-30","2023","11","19.7310311985","NRSC VIC MODEL"
"Tamil Nadu","Krishnagiri","2023-11-01","2023","11","15.7547565391","NRSC VIC MODEL"
"Tamil Nadu","Krishnagiri","2023-11-02","2023","11","15.4336885385","NRSC VIC MODEL"
"Tamil Nadu","Krishnagiri","2023-11-03","2023","11","15.6745501522","NRSC VIC MODEL"
"Tamil Nadu","Krishnagiri","2023-11-05","2023","11","22.5801116173","NRSC VIC MODEL"
"Tamil Nadu","Krishnagiri","2023-11-06","2023","11","22.1020342426","NRSC VIC MODEL"
"Tamil Nadu","Krishnagiri","2023-11-07","2023","11","25.089559472","NRSC VIC MODEL"
"Tamil Nadu","Krishnagiri","2023-11-08","2023","11","23.6684029181","NRSC VIC MODEL"
"Tamil Nadu","Krishnagiri","2023-11-09","2023","11","22.5620939464","NRSC VIC MODEL"
"Tamil Nadu","Krishnagiri","2023-11-10","2023","11","23.1076341138","NRSC VIC MODEL"
"Tamil Nadu","Krishnagiri","2023-11-11","2023","11","22.0105824657","NRSC VIC MODEL"
"Tamil Nadu","Krishnagiri","2023-11-12","2023","11","21.2007160855","NRSC VIC MODEL"
"Tamil Nadu","Krishnagiri","2023-11-13","2023","11","20.54351764","NRSC VIC MODEL"
"Tamil Nadu","Krishnagiri","2023-11-14","2023","11","20.6312148961","NRSC VIC MODEL"
"Tamil Nadu","Krishnagiri","2023-11-15","2023","11","20.2469521438","NRSC VIC MODEL"
"Tamil Nadu","Krishnagiri","2023-11-16","2023","11","19.6031771908","NRSC VIC MODEL"
"Tamil Nadu","Krishnagiri","2023-11-04","2023","11","16.7594267353","NRSC VIC MODEL"
"Tamil Nadu","Krishnagiri","2023-11-17","2023","11","19.0683531418","NRSC VIC MODEL"
"Tamil Nadu","Krishnagiri","2023-11-18","2023","11","18.5684197208","NRSC VIC MODEL"
"Tamil Nadu","Krishnagiri","2023-11-19","2023","11","18.1064802954","NRSC VIC MODEL"
"Tamil Nadu","Krishnagiri","2023-11-20","2023","11","17.7143574252","NRSC VIC MODEL"
"Tamil Nadu","Krishnagiri","2023-11-21","2023","11","17.4572190206","NRSC VIC MODEL"
"Tamil Nadu","Krishnagiri","2023-11-22","2023","11","17.972062666","NRSC VIC MODEL"
"Tamil Nadu","Krishnagiri","2023-11-23","2023","11","19.7008053434","NRSC VIC MODEL"
"Tamil Nadu","Krishnagiri","2023-11-24","2023","11","18.9863398739","NRSC VIC MODEL"
"Tamil Nadu","Krishnagiri","2023-11-25","2023","11","19.5485599261","NRSC VIC MODEL"
"Tamil Nadu","Krishnagiri","2023-11-26","2023","11","20.1771387442","NRSC VIC MODEL"
"Tamil Nadu","Krishnagiri","2023-11-27","2023","11","19.8261263464","NRSC VIC MODEL"
"Tamil Nadu","Krishnagiri","2023-11-28","2023","11","19.2669814698","NRSC VIC MODEL"
"Tamil Nadu","Krishnagiri","2023-11-29","2023","11","19.5202086161","NRSC VIC MODEL"
"Tamil Nadu","Krishnagiri","2023-11-30","2023","11","19.0130782196","NRSC VIC MODEL"
"Tamil Nadu","Madurai","2023-11-02","2023","11","26.5284619335","NRSC VIC MODEL"
"Tamil Nadu","Madurai","2023-11-01","2023","11","25.8390547882","NRSC VIC MODEL"
"Tamil Nadu","Madurai","2023-11-03","2023","11","26.8580027741","NRSC VIC MODEL"
"Tamil Nadu","Madurai","2023-11-04","2023","11","31.1424721915","NRSC VIC MODEL"
"Tamil Nadu","Madurai","2023-11-05","2023","11","30.9064630012","NRSC VIC MODEL"
"Tamil Nadu","Madurai","2023-11-06","2023","11","29.2631980358","NRSC VIC MODEL"
"Tamil Nadu","Madurai","2023-11-07","2023","11","31.2079218505","NRSC VIC MODEL"
"Tamil Nadu","Madurai","2023-11-08","2023","11","30.0948549751","NRSC VIC MODEL"
"Tamil Nadu","Madurai","2023-11-09","2023","11","31.6273600231","NRSC VIC MODEL"
"Tamil Nadu","Madurai","2023-11-10","2023","11","30.5419857711","NRSC VIC MODEL"
"Tamil Nadu","Madurai","2023-11-11","2023","11","30.2949896686","NRSC VIC MODEL"
"Tamil Nadu","Madurai","2023-11-12","2023","11","29.5237845188","NRSC VIC MODEL"
"Tamil Nadu","Madurai","2023-11-13","2023","11","28.1418154265","NRSC VIC MODEL"
"Tamil Nadu","Madurai","2023-11-14","2023","11","27.8189361164","NRSC VIC MODEL"
"Tamil Nadu","Madurai","2023-11-15","2023","11","26.9504434159","NRSC VIC MODEL"
"Tamil Nadu","Madurai","2023-11-16","2023","11","26.1133928265","NRSC VIC MODEL"
"Tamil Nadu","Madurai","2023-11-17","2023","11","25.3290925508","NRSC VIC MODEL"
"Tamil Nadu","Madurai","2023-11-18","2023","11","24.6612765327","NRSC VIC MODEL"
"Tamil Nadu","Madurai","2023-11-19","2023","11","24.2632909645","NRSC VIC MODEL"
"Tamil Nadu","Madurai","2023-11-20","2023","11","23.7063026853","NRSC VIC MODEL"
"Tamil Nadu","Madurai","2023-11-21","2023","11","23.1551322774","NRSC VIC MODEL"
"Tamil Nadu","Madurai","2023-11-22","2023","11","26.6811007824","NRSC VIC MODEL"
"Tamil Nadu","Madurai","2023-11-23","2023","11","30.5129646017","NRSC VIC MODEL"
"Tamil Nadu","Madurai","2023-11-24","2023","11","28.7891907739","NRSC VIC MODEL"
"Tamil Nadu","Madurai","2023-11-25","2023","11","28.0515595525","NRSC VIC MODEL"
"Tamil Nadu","Madurai","2023-11-26","2023","11","28.294237488","NRSC VIC MODEL"
"Tamil Nadu","Madurai","2023-11-27","2023","11","27.6132561043","NRSC VIC MODEL"
"Tamil Nadu","Madurai","2023-11-28","2023","11","28.8993915438","NRSC VIC MODEL"
"Tamil Nadu","Madurai","2023-11-29","2023","11","27.8092937698","NRSC VIC MODEL"
"Tamil Nadu","Madurai","2023-11-30","2023","11","27.3394445093","NRSC VIC MODEL"
"Tamil Nadu","Nagapattinam","2023-11-01","2023","11","20.9899137813","NRSC VIC MODEL"
"Tamil Nadu","Nagapattinam","2023-11-02","2023","11","22.7141836435","NRSC VIC MODEL"
"Tamil Nadu","Nagapattinam","2023-11-03","2023","11","22.8972685393","NRSC VIC MODEL"
"Tamil Nadu","Nagapattinam","2023-11-04","2023","11","23.2167156578","NRSC VIC MODEL"
"Tamil Nadu","Nagapattinam","2023-11-05","2023","11","21.6132788108","NRSC VIC MODEL"
"Tamil Nadu","Nagapattinam","2023-11-06","2023","11","20.7654421322","NRSC VIC MODEL"
"Tamil Nadu","Nagapattinam","2023-11-07","2023","11","22.4086347294","NRSC VIC MODEL"
"Tamil Nadu","Nagapattinam","2023-11-08","2023","11","23.541998769","NRSC VIC MODEL"
"Tamil Nadu","Nagapattinam","2023-11-09","2023","11","23.3086352371","NRSC VIC MODEL"
"Tamil Nadu","Nagapattinam","2023-11-10","2023","11","23.8851199986","NRSC VIC MODEL"
"Tamil Nadu","Nagapattinam","2023-11-11","2023","11","23.3019810672","NRSC VIC MODEL"
"Tamil Nadu","Nagapattinam","2023-11-12","2023","11","22.5264657844","NRSC VIC MODEL"
"Tamil Nadu","Nagapattinam","2023-11-13","2023","11","21.6806792436","NRSC VIC MODEL"
"Tamil Nadu","Nagapattinam","2023-11-14","2023","11","24.4639677581","NRSC VIC MODEL"
"Tamil Nadu","Nagapattinam","2023-11-15","2023","11","24.7492449283","NRSC VIC MODEL"
"Tamil Nadu","Nagapattinam","2023-11-16","2023","11","24.4865198812","NRSC VIC MODEL"
"Tamil Nadu","Nagapattinam","2023-11-17","2023","11","23.4863727262","NRSC VIC MODEL"
"Tamil Nadu","Nagapattinam","2023-11-18","2023","11","24.0115607207","NRSC VIC MODEL"
"Tamil Nadu","Nagapattinam","2023-11-19","2023","11","24.6861903413","NRSC VIC MODEL"
"Tamil Nadu","Nagapattinam","2023-11-20","2023","11","23.8224388105","NRSC VIC MODEL"
"Tamil Nadu","Nagapattinam","2023-11-21","2023","11","23.5964329598","NRSC VIC MODEL"
"Tamil Nadu","Nagapattinam","2023-11-22","2023","11","24.336828703","NRSC VIC MODEL"
"Tamil Nadu","Nagapattinam","2023-11-23","2023","11","24.5675559039","NRSC VIC MODEL"
"Tamil Nadu","Nagapattinam","2023-11-24","2023","11","23.8134552402","NRSC VIC MODEL"
"Tamil Nadu","Nagapattinam","2023-11-25","2023","11","22.8145289861","NRSC VIC MODEL"
"Tamil Nadu","Nagapattinam","2023-11-26","2023","11","23.6004037225","NRSC VIC MODEL"
"Tamil Nadu","Nagapattinam","2023-11-27","2023","11","22.930048103","NRSC VIC MODEL"
"Tamil Nadu","Nagapattinam","2023-11-28","2023","11","22.7220409572","NRSC VIC MODEL"
"Tamil Nadu","Nagapattinam","2023-11-29","2023","11","24.0475354201","NRSC VIC MODEL"
"Tamil Nadu","Nagapattinam","2023-11-30","2023","11","24.7823704972","NRSC VIC MODEL"
"Tamil Nadu","Namakkal","2023-11-01","2023","11","17.1811213777","NRSC VIC MODEL"
"Tamil Nadu","Namakkal","2023-11-02","2023","11","17.7419084506","NRSC VIC MODEL"
"Tamil Nadu","Namakkal","2023-11-03","2023","11","17.4715253371","NRSC VIC MODEL"
"Tamil Nadu","Namakkal","2023-11-05","2023","11","26.7423082762","NRSC VIC MODEL"
"Tamil Nadu","Namakkal","2023-11-06","2023","11","23.4953888382","NRSC VIC MODEL"
"Tamil Nadu","Namakkal","2023-11-07","2023","11","27.360989416","NRSC VIC MODEL"
"Tamil Nadu","Namakkal","2023-11-08","2023","11","28.2753443153","NRSC VIC MODEL"
"Tamil Nadu","Namakkal","2023-11-09","2023","11","26.3205565799","NRSC VIC MODEL"
"Tamil Nadu","Namakkal","2023-11-10","2023","11","25.571465095","NRSC VIC MODEL"
"Tamil Nadu","Namakkal","2023-11-11","2023","11","24.1535102316","NRSC VIC MODEL"
"Tamil Nadu","Namakkal","2023-11-12","2023","11","22.9468376457","NRSC VIC MODEL"
"Tamil Nadu","Namakkal","2023-11-04","2023","11","18.6019802137","NRSC VIC MODEL"
"Tamil Nadu","Namakkal","2023-11-13","2023","11","21.9316218292","NRSC VIC MODEL"
"Tamil Nadu","Namakkal","2023-11-14","2023","11","22.2232290796","NRSC VIC MODEL"
"Tamil Nadu","Namakkal","2023-11-15","2023","11","21.499121436","NRSC VIC MODEL"
"Tamil Nadu","Namakkal","2023-11-16","2023","11","20.6860404084","NRSC VIC MODEL"
"Tamil Nadu","Namakkal","2023-11-17","2023","11","19.992951226","NRSC VIC MODEL"
"Tamil Nadu","Namakkal","2023-11-18","2023","11","19.4025344692","NRSC VIC MODEL"
"Tamil Nadu","Namakkal","2023-11-19","2023","11","18.8820851968","NRSC VIC MODEL"
"Tamil Nadu","Namakkal","2023-11-20","2023","11","18.3833895709","NRSC VIC MODEL"
"Tamil Nadu","Namakkal","2023-11-21","2023","11","17.8948226002","NRSC VIC MODEL"
"Tamil Nadu","Namakkal","2023-11-22","2023","11","18.9342632251","NRSC VIC MODEL"
"Tamil Nadu","Namakkal","2023-11-23","2023","11","19.0459774874","NRSC VIC MODEL"
"Tamil Nadu","Namakkal","2023-11-24","2023","11","20.6551894115","NRSC VIC MODEL"
"Tamil Nadu","Namakkal","2023-11-25","2023","11","20.0086209661","NRSC VIC MODEL"
"Tamil Nadu","Namakkal","2023-11-26","2023","11","20.5968918565","NRSC VIC MODEL"
"Tamil Nadu","Namakkal","2023-11-27","2023","11","21.0681361687","NRSC VIC MODEL"
"Tamil Nadu","Namakkal","2023-11-28","2023","11","20.256407788","NRSC VIC MODEL"
"Tamil Nadu","Namakkal","2023-11-29","2023","11","19.8896986636","NRSC VIC MODEL"
"Tamil Nadu","Namakkal","2023-11-30","2023","11","19.4994110316","NRSC VIC MODEL"
"Tamil Nadu","Perambalur","2023-11-01","2023","11","23.8397167793","NRSC VIC MODEL"
"Tamil Nadu","Perambalur","2023-11-02","2023","11","23.3562649741","NRSC VIC MODEL"
"Tamil Nadu","Perambalur","2023-11-03","2023","11","25.0437404243","NRSC VIC MODEL"
"Tamil Nadu","Perambalur","2023-11-05","2023","11","28.2482828752","NRSC VIC MODEL"
"Tamil Nadu","Perambalur","2023-11-06","2023","11","26.1731439297","NRSC VIC MODEL"
"Tamil Nadu","Perambalur","2023-11-07","2023","11","26.7875463169","NRSC VIC MODEL"
"Tamil Nadu","Perambalur","2023-11-08","2023","11","28.0983360834","NRSC VIC MODEL"
"Tamil Nadu","Perambalur","2023-11-09","2023","11","27.6970289817","NRSC VIC MODEL"
"Tamil Nadu","Perambalur","2023-11-10","2023","11","27.2928547366","NRSC VIC MODEL"
"Tamil Nadu","Perambalur","2023-11-11","2023","11","26.2188235667","NRSC VIC MODEL"
"Tamil Nadu","Perambalur","2023-11-12","2023","11","25.3259955124","NRSC VIC MODEL"
"Tamil Nadu","Perambalur","2023-11-13","2023","11","24.6700666886","NRSC VIC MODEL"
"Tamil Nadu","Perambalur","2023-11-14","2023","11","28.2576348882","NRSC VIC MODEL"
"Tamil Nadu","Perambalur","2023-11-04","2023","11","25.9599631899","NRSC VIC MODEL"
"Tamil Nadu","Perambalur","2023-11-15","2023","11","26.655213634","NRSC VIC MODEL"
"Tamil Nadu","Perambalur","2023-11-16","2023","11","25.5883468833","NRSC VIC MODEL"
"Tamil Nadu","Perambalur","2023-11-17","2023","11","24.8203449062","NRSC VIC MODEL"
"Tamil Nadu","Perambalur","2023-11-18","2023","11","24.4630604962","NRSC VIC MODEL"
"Tamil Nadu","Perambalur","2023-11-19","2023","11","23.9309419926","NRSC VIC MODEL"
"Tamil Nadu","Perambalur","2023-11-20","2023","11","23.4330814574","NRSC VIC MODEL"
"Tamil Nadu","Perambalur","2023-11-21","2023","11","22.9142745433","NRSC VIC MODEL"
"Tamil Nadu","Perambalur","2023-11-22","2023","11","25.4856509259","NRSC VIC MODEL"
"Tamil Nadu","Perambalur","2023-11-23","2023","11","24.6878616163","NRSC VIC MODEL"
"Tamil Nadu","Perambalur","2023-11-24","2023","11","25.0549653778","NRSC VIC MODEL"
"Tamil Nadu","Perambalur","2023-11-25","2023","11","27.6116500052","NRSC VIC MODEL"
"Tamil Nadu","Perambalur","2023-11-26","2023","11","29.2298781561","NRSC VIC MODEL"
"Tamil Nadu","Perambalur","2023-11-27","2023","11","27.4849807951","NRSC VIC MODEL"
"Tamil Nadu","Perambalur","2023-11-28","2023","11","26.2203716649","NRSC VIC MODEL"
"Tamil Nadu","Perambalur","2023-11-29","2023","11","25.6676599365","NRSC VIC MODEL"
"Tamil Nadu","Perambalur","2023-11-30","2023","11","26.9725486893","NRSC VIC MODEL"
"Tamil Nadu","Pudukkottai","2023-11-02","2023","11","17.8014290591","NRSC VIC MODEL"
"Tamil Nadu","Pudukkottai","2023-11-01","2023","11","17.5292639579","NRSC VIC MODEL"
"Tamil Nadu","Pudukkottai","2023-11-03","2023","11","17.6107422406","NRSC VIC MODEL"
"Tamil Nadu","Pudukkottai","2023-11-04","2023","11","23.1059143676","NRSC VIC MODEL"
"Tamil Nadu","Pudukkottai","2023-11-05","2023","11","22.1428890309","NRSC VIC MODEL"
"Tamil Nadu","Pudukkottai","2023-11-06","2023","11","20.784966398","NRSC VIC MODEL"
"Tamil Nadu","Pudukkottai","2023-11-07","2023","11","21.2119785456","NRSC VIC MODEL"
"Tamil Nadu","Pudukkottai","2023-11-08","2023","11","20.4232186737","NRSC VIC MODEL"
"Tamil Nadu","Pudukkottai","2023-11-09","2023","11","22.3034217006","NRSC VIC MODEL"
"Tamil Nadu","Pudukkottai","2023-11-10","2023","11","22.2619235234","NRSC VIC MODEL"
"Tamil Nadu","Pudukkottai","2023-11-11","2023","11","22.0761070156","NRSC VIC MODEL"
"Tamil Nadu","Pudukkottai","2023-11-12","2023","11","21.1605649987","NRSC VIC MODEL"
"Tamil Nadu","Pudukkottai","2023-11-13","2023","11","20.0913847152","NRSC VIC MODEL"
"Tamil Nadu","Pudukkottai","2023-11-14","2023","11","21.2001221012","NRSC VIC MODEL"
"Tamil Nadu","Pudukkottai","2023-11-15","2023","11","20.161572274","NRSC VIC MODEL"
"Tamil Nadu","Pudukkottai","2023-11-16","2023","11","19.1229620349","NRSC VIC MODEL"
"Tamil Nadu","Pudukkottai","2023-11-17","2023","11","18.2804271272","NRSC VIC MODEL"
"Tamil Nadu","Pudukkottai","2023-11-18","2023","11","17.9727983085","NRSC VIC MODEL"
"Tamil Nadu","Pudukkottai","2023-11-19","2023","11","19.8722634075","NRSC VIC MODEL"
"Tamil Nadu","Pudukkottai","2023-11-20","2023","11","18.7736496777","NRSC VIC MODEL"
"Tamil Nadu","Pudukkottai","2023-11-21","2023","11","17.8922616873","NRSC VIC MODEL"
"Tamil Nadu","Pudukkottai","2023-11-22","2023","11","17.8379320493","NRSC VIC MODEL"
"Tamil Nadu","Pudukkottai","2023-11-23","2023","11","21.4844955776","NRSC VIC MODEL"
"Tamil Nadu","Pudukkottai","2023-11-24","2023","11","20.5779093668","NRSC VIC MODEL"
"Tamil Nadu","Pudukkottai","2023-11-25","2023","11","19.9384982618","NRSC VIC MODEL"
"Tamil Nadu","Pudukkottai","2023-11-26","2023","11","20.6236982793","NRSC VIC MODEL"
"Tamil Nadu","Pudukkottai","2023-11-27","2023","11","19.980491777","NRSC VIC MODEL"
"Tamil Nadu","Pudukkottai","2023-11-28","2023","11","20.2078762577","NRSC VIC MODEL"
"Tamil Nadu","Pudukkottai","2023-11-29","2023","11","19.4983750901","NRSC VIC MODEL"
"Tamil Nadu","Pudukkottai","2023-11-30","2023","11","19.725811888","NRSC VIC MODEL"
"Tamil Nadu","Ramanathapuram","2023-11-02","2023","11","20.2010577498","NRSC VIC MODEL"
"Tamil Nadu","Ramanathapuram","2023-11-01","2023","11","17.718477195","NRSC VIC MODEL"
"Tamil Nadu","Ramanathapuram","2023-11-03","2023","11","19.7945796443","NRSC VIC MODEL"
"Tamil Nadu","Ramanathapuram","2023-11-04","2023","11","20.5289971199","NRSC VIC MODEL"
"Tamil Nadu","Ramanathapuram","2023-11-05","2023","11","20.9777696554","NRSC VIC MODEL"
"Tamil Nadu","Ramanathapuram","2023-11-06","2023","11","19.9550413416","NRSC VIC MODEL"
"Tamil Nadu","Ramanathapuram","2023-11-07","2023","11","20.8262271988","NRSC VIC MODEL"
"Tamil Nadu","Ramanathapuram","2023-11-08","2023","11","19.8242594494","NRSC VIC MODEL"
"Tamil Nadu","Ramanathapuram","2023-11-09","2023","11","20.8976072855","NRSC VIC MODEL"
"Tamil Nadu","Ramanathapuram","2023-11-10","2023","11","20.6298469395","NRSC VIC MODEL"
"Tamil Nadu","Ramanathapuram","2023-11-11","2023","11","20.2868193617","NRSC VIC MODEL"
"Tamil Nadu","Ramanathapuram","2023-11-12","2023","11","19.6614954568","NRSC VIC MODEL"
"Tamil Nadu","Ramanathapuram","2023-11-13","2023","11","18.9109130417","NRSC VIC MODEL"
"Tamil Nadu","Ramanathapuram","2023-11-14","2023","11","18.7442289484","NRSC VIC MODEL"
"Tamil Nadu","Ramanathapuram","2023-11-15","2023","11","18.298226611","NRSC VIC MODEL"
"Tamil Nadu","Ramanathapuram","2023-11-16","2023","11","17.7808616495","NRSC VIC MODEL"
"Tamil Nadu","Ramanathapuram","2023-11-17","2023","11","17.2044820069","NRSC VIC MODEL"
"Tamil Nadu","Ramanathapuram","2023-11-18","2023","11","16.7559546351","NRSC VIC MODEL"
"Tamil Nadu","Ramanathapuram","2023-11-19","2023","11","19.1782399534","NRSC VIC MODEL"
"Tamil Nadu","Ramanathapuram","2023-11-20","2023","11","20.6274069757","NRSC VIC MODEL"
"Tamil Nadu","Ramanathapuram","2023-11-21","2023","11","19.7455868142","NRSC VIC MODEL"
"Tamil Nadu","Ramanathapuram","2023-11-22","2023","11","19.2421424293","NRSC VIC MODEL"
"Tamil Nadu","Ramanathapuram","2023-11-23","2023","11","21.4016096192","NRSC VIC MODEL"
"Tamil Nadu","Ramanathapuram","2023-11-24","2023","11","20.335489758","NRSC VIC MODEL"
"Tamil Nadu","Ramanathapuram","2023-11-25","2023","11","19.5914692195","NRSC VIC MODEL"
"Tamil Nadu","Ramanathapuram","2023-11-26","2023","11","19.8303547961","NRSC VIC MODEL"
"Tamil Nadu","Ramanathapuram","2023-11-27","2023","11","19.2348561823","NRSC VIC MODEL"
"Tamil Nadu","Ramanathapuram","2023-11-28","2023","11","19.5878002554","NRSC VIC MODEL"
"Tamil Nadu","Ramanathapuram","2023-11-29","2023","11","20.2573570448","NRSC VIC MODEL"
"Tamil Nadu","Ramanathapuram","2023-11-30","2023","11","20.3236158094","NRSC VIC MODEL"
"Tamil Nadu","Ranipet","2023-11-01","2023","11","23.4887350861","NRSC VIC MODEL"
"Tamil Nadu","Ranipet","2023-11-02","2023","11","23.1637195259","NRSC VIC MODEL"
"Tamil Nadu","Ranipet","2023-11-03","2023","11","22.4328410747","NRSC VIC MODEL"
"Tamil Nadu","Ranipet","2023-11-05","2023","11","24.1450163154","NRSC VIC MODEL"
"Tamil Nadu","Ranipet","2023-11-06","2023","11","26.0443667144","NRSC VIC MODEL"
"Tamil Nadu","Ranipet","2023-11-07","2023","11","25.9396762626","NRSC VIC MODEL"
"Tamil Nadu","Ranipet","2023-11-08","2023","11","26.2018553752","NRSC VIC MODEL"
"Tamil Nadu","Ranipet","2023-11-09","2023","11","25.812183407","NRSC VIC MODEL"
"Tamil Nadu","Ranipet","2023-11-10","2023","11","26.3304595692","NRSC VIC MODEL"
"Tamil Nadu","Ranipet","2023-11-11","2023","11","25.1544492466","NRSC VIC MODEL"
"Tamil Nadu","Ranipet","2023-11-12","2023","11","24.3209141292","NRSC VIC MODEL"
"Tamil Nadu","Ranipet","2023-11-13","2023","11","23.6045437061","NRSC VIC MODEL"
"Tamil Nadu","Ranipet","2023-11-14","2023","11","25.1345488995","NRSC VIC MODEL"
"Tamil Nadu","Ranipet","2023-11-15","2023","11","26.1466455558","NRSC VIC MODEL"
"Tamil Nadu","Ranipet","2023-11-16","2023","11","25.176048673","NRSC VIC MODEL"
"Tamil Nadu","Ranipet","2023-11-17","2023","11","24.3313693109","NRSC VIC MODEL"
"Tamil Nadu","Ranipet","2023-11-18","2023","11","23.6096229468","NRSC VIC MODEL"
"Tamil Nadu","Ranipet","2023-11-19","2023","11","22.9383671839","NRSC VIC MODEL"
"Tamil Nadu","Ranipet","2023-11-04","2023","11","23.5763995883","NRSC VIC MODEL"
"Tamil Nadu","Ranipet","2023-11-20","2023","11","22.4421510978","NRSC VIC MODEL"
